id,nome,instituicao_nome,tipo,nota_ultimo_colocado,distrito,area,peso_secundario,peso_exames,nota_minima_p_ingresso,vagas,history
1000_1000_9817,Artes Visuais,Universidade do Minho,publica,17.3,Braga,Artes e Design,0.5,0.5,100.0,33,"[{""year"": 2019, ""nota"": 15.4}, {""year"": 2020, ""nota"": 16.5}, {""year"": 2021, ""nota"": 16.6}, {""year"": 2022, ""nota"": 17.0}, {""year"": 2023, ""nota"": 15.9}, {""year"": 2024, ""nota"": 17.3}]"
1000_1000_9853,Educação Básica,Universidade do Minho,publica,16.3,Braga,Educação e Desporto,0.5,0.5,95.0,70,"[{""year"": 2019, ""nota"": 14.5}, {""year"": 2020, ""nota"": 14.5}, {""year"": 2021, ""nota"": 15.5}, {""year"": 2022, ""nota"": 16.1}, {""year"": 2023, ""nota"": 16.1}, {""year"": 2024, ""nota"": 16.3}]"
1000_1000_9917,Estudos Portugueses,Universidade do Minho,publica,14.9,Braga,"Direito, Ciências Sociais e Humanas",0.5,0.5,100.0,35,"[{""year"": 2019, ""nota"": 12.7}, {""year"": 2020, ""nota"": 13.7}, {""year"": 2021, ""nota"": 14.9}, {""year"": 2022, ""nota"": 15.1}, {""year"": 2023, ""nota"": 15.3}, {""year"": 2024, ""nota"": 14.9}]"
1000_1000_L078,Criminologia e Justiça Criminal,Universidade do Minho,publica,17.2,Braga,"Direito, Ciências Sociais e Humanas",0.5,0.5,100.0,50,"[{""year"": 2019, ""nota"": 15.9}, {""year"": 2020, ""nota"": 17.2}, {""year"": 2021, ""nota"": 17.2}, {""year"": 2022, ""nota"": 16.9}, {""year"": 2023, ""nota"": 17.0}, {""year"": 2024, ""nota"": 17.2}]"
1000_1000_L112,Proteção Civil e Gestão do Território,Universidade do Minho,publica,14.1,Braga,Ciências Exatas e da Natureza,0.5,0.5,100.0,39,"[{""year"": 2019, ""nota"": 12.6}, {""year"": 2020, ""nota"": 13.7}, {""year"": 2021, ""nota"": 14.0}, {""year"": 2022, ""nota"": 13.8}, {""year"": 2023, ""nota"": 13.5}, {""year"": 2024, ""nota"": 14.1}]"
1000_1000_L147,Estudos Orientais: Estudos Chineses e Japoneses,Universidade do Minho,publica,15.8,Braga,"Direito, Ciências Sociais e Humanas",0.5,0.5,100.0,36,"[{""year"": 2019, ""nota"": 16.2}, {""year"": 2020, ""nota"": 17.0}, {""year"": 2021, ""nota"": 17.4}, {""year"": 2022, ""nota"": 16.1}, {""year"": 2023, ""nota"": 16.4}, {""year"": 2024, ""nota"": 15.8}]"
1000_1000_L188,Ciência de Dados,Universidade do Minho,publica,16.1,Braga,Informática e Dados,0.5,0.5,95.0,50,"[{""year"": 2022, ""nota"": 15.5}, {""year"": 2023, ""nota"": 15.9}, {""year"": 2024, ""nota"": 16.1}]"
1000_1000_L215,Engenharia e Gestão de Sistemas de Informação,Universidade do Minho,publica,15.7,Braga,Informática e Dados,0.5,0.5,95.0,163,"[{""year"": 2021, ""nota"": 14.8}, {""year"": 2022, ""nota"": 15.3}, {""year"": 2023, ""nota"": 15.5}, {""year"": 2024, ""nota"": 15.7}]"
1000_1000_L218,Engenharia Eletrónica Industrial e Computadores,Universidade do Minho,publica,14.2,Braga,Engenharia e Tecnologia,0.5,0.5,95.0,130,"[{""year"": 2021, ""nota"": 15.1}, {""year"": 2022, ""nota"": 14.5}, {""year"": 2023, ""nota"": 14.5}, {""year"": 2024, ""nota"": 14.2}]"
1000_1000_L221,Engenharia Aeroespacial,Universidade do Minho,publica,19.3,Braga,Engenharia e Tecnologia,0.5,0.5,130.0,44,"[{""year"": 2022, ""nota"": 18.8}, {""year"": 2023, ""nota"": 19.1}, {""year"": 2024, ""nota"": 19.3}]"
1000_1000_L229,Engenharia de Polímeros,Universidade do Minho,publica,14.2,Braga,Engenharia e Tecnologia,0.5,0.5,95.0,44,"[{""year"": 2021, ""nota"": 14.7}, {""year"": 2022, ""nota"": 14.5}, {""year"": 2023, ""nota"": 14.0}, {""year"": 2024, ""nota"": 14.2}]"
1000_7010_9500,Enfermagem,Universidade do Minho,publica,16.4,Braga,Ciências da Vida e Saúde,0.5,0.5,100.0,98,"[{""year"": 2019, ""nota"": 15.5}, {""year"": 2020, ""nota"": 17.1}, {""year"": 2021, ""nota"": 17.6}, {""year"": 2022, ""nota"": 17.2}, {""year"": 2023, ""nota"": 16.7}, {""year"": 2024, ""nota"": 16.4}]"
1100_1101_9554,Ciências da Nutrição,Universidade do Porto,publica,15.9,Porto,Ciências da Vida e Saúde,0.5,0.5,120.0,127,"[{""year"": 2019, ""nota"": 16.1}, {""year"": 2020, ""nota"": 17.0}, {""year"": 2021, ""nota"": 17.2}, {""year"": 2022, ""nota"": 16.7}, {""year"": 2023, ""nota"": 16.2}, {""year"": 2024, ""nota"": 15.9}]"
1100_1102_9257,Arquitetura,Universidade do Porto,publica,18.8,Porto,Ciências da Vida e Saúde,0.5,0.5,100.0,183,"[{""year"": 2019, ""nota"": 18.2}, {""year"": 2020, ""nota"": 18.4}, {""year"": 2021, ""nota"": 18.8}, {""year"": 2022, ""nota"": 18.9}, {""year"": 2023, ""nota"": 18.8}, {""year"": 2024, ""nota"": 18.8}]"
1100_1103_8258,Arquitectura Paisagista,Universidade do Porto,publica,16.2,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,47,"[{""year"": 2019, ""nota"": 14.4}, {""year"": 2020, ""nota"": 15.3}, {""year"": 2021, ""nota"": 15.6}, {""year"": 2022, ""nota"": 15.3}, {""year"": 2023, ""nota"": 16.3}, {""year"": 2024, ""nota"": 16.2}]"
1100_1103_9011,Biologia,Universidade do Porto,publica,16.4,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,186,"[{""year"": 2019, ""nota"": 15.6}, {""year"": 2020, ""nota"": 16.7}, {""year"": 2021, ""nota"": 17.1}, {""year"": 2022, ""nota"": 17.0}, {""year"": 2023, ""nota"": 16.8}, {""year"": 2024, ""nota"": 16.4}]"
1100_1103_9015,Bioquímica,Universidade do Porto,publica,17.1,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,114,"[{""year"": 2019, ""nota"": 17.5}, {""year"": 2020, ""nota"": 17.8}, {""year"": 2021, ""nota"": 18.4}, {""year"": 2022, ""nota"": 18.0}, {""year"": 2023, ""nota"": 17.8}, {""year"": 2024, ""nota"": 17.1}]"
1100_1103_9086,Engenharia Agronómica,Universidade do Porto,publica,13.4,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,43,"[{""year"": 2022, ""nota"": 13.6}, {""year"": 2023, ""nota"": 14.1}, {""year"": 2024, ""nota"": 13.4}]"
1100_1103_9113,Engenharia Física,Universidade do Porto,publica,16.6,Porto,Ciências Exatas e da Natureza,0.5,0.5,95.0,95,"[{""year"": 2021, ""nota"": 18.3}, {""year"": 2022, ""nota"": 17.9}, {""year"": 2023, ""nota"": 17.3}, {""year"": 2024, ""nota"": 16.6}]"
1100_1103_9141,Física,Universidade do Porto,publica,16.1,Porto,Ciências Exatas e da Natureza,0.5,0.5,95.0,74,"[{""year"": 2019, ""nota"": 18.1}, {""year"": 2020, ""nota"": 18.7}, {""year"": 2021, ""nota"": 18.0}, {""year"": 2022, ""nota"": 17.1}, {""year"": 2023, ""nota"": 16.6}, {""year"": 2024, ""nota"": 16.1}]"
1100_1103_9146,Geologia,Universidade do Porto,publica,13.8,Porto,Ciências Exatas e da Natureza,0.5,0.5,95.0,51,"[{""year"": 2019, ""nota"": 13.0}, {""year"": 2020, ""nota"": 13.0}, {""year"": 2021, ""nota"": 14.6}, {""year"": 2022, ""nota"": 14.7}, {""year"": 2023, ""nota"": 14.1}, {""year"": 2024, ""nota"": 13.8}]"
1100_1103_9209,Matemática,Universidade do Porto,publica,18.1,Porto,Informática e Dados,0.5,0.5,95.0,95,"[{""year"": 2019, ""nota"": 16.9}, {""year"": 2020, ""nota"": 18.2}, {""year"": 2021, ""nota"": 17.7}, {""year"": 2022, ""nota"": 17.5}, {""year"": 2023, ""nota"": 17.5}, {""year"": 2024, ""nota"": 18.1}]"
1100_1103_9223,Química,Universidade do Porto,publica,13.9,Porto,Ciências Exatas e da Natureza,0.5,0.5,95.0,77,"[{""year"": 2019, ""nota"": 13.8}, {""year"": 2020, ""nota"": 13.9}, {""year"": 2021, ""nota"": 14.5}, {""year"": 2022, ""nota"": 14.4}, {""year"": 2023, ""nota"": 14.3}, {""year"": 2024, ""nota"": 13.9}]"
1100_1103_9385,Matemática Aplicada,Universidade do Porto,publica,17.7,Porto,Informática e Dados,0.5,0.5,95.0,97,"[{""year"": 2022, ""nota"": 17.5}, {""year"": 2023, ""nota"": 16.4}, {""year"": 2024, ""nota"": 17.7}]"
1100_1103_9687,Bioinformática,Universidade do Porto,publica,17.3,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,47,"[{""year"": 2023, ""nota"": 17.2}, {""year"": 2024, ""nota"": 17.3}]"
1100_1103_9696,Ciência de Computadores,Universidade do Porto,publica,17.2,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,85,"[{""year"": 2019, ""nota"": 15.2}, {""year"": 2020, ""nota"": 17.0}, {""year"": 2021, ""nota"": 15.5}, {""year"": 2022, ""nota"": 16.5}, {""year"": 2023, ""nota"": 16.6}, {""year"": 2024, ""nota"": 17.2}]"
1100_1103_9709,Ciências e Tecnologia do Ambiente,Universidade do Porto,publica,14.5,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,63,"[{""year"": 2019, ""nota"": 14.2}, {""year"": 2020, ""nota"": 14.6}, {""year"": 2021, ""nota"": 15.4}, {""year"": 2022, ""nota"": 14.6}, {""year"": 2023, ""nota"": 14.3}, {""year"": 2024, ""nota"": 14.5}]"
1100_1103_L096,Engenharia Geoespacial,Universidade do Porto,publica,12.9,Porto,Ciências Exatas e da Natureza,0.5,0.5,95.0,30,"[{""year"": 2019, ""nota"": 13.1}, {""year"": 2020, ""nota"": 13.8}, {""year"": 2021, ""nota"": 14.0}, {""year"": 2022, ""nota"": 14.3}, {""year"": 2023, ""nota"": 13.8}, {""year"": 2024, ""nota"": 12.9}]"
1100_1103_L227,Inteligência Artificial e Ciência de Dados,Universidade do Porto,publica,18.9,Porto,Informática e Dados,0.5,0.5,95.0,90,"[{""year"": 2021, ""nota"": 17.5}, {""year"": 2022, ""nota"": 18.0}, {""year"": 2023, ""nota"": 18.4}, {""year"": 2024, ""nota"": 18.9}]"
1100_1104_9081,Economia,Universidade do Porto,publica,18.5,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,120.0,218,"[{""year"": 2019, ""nota"": 17.9}, {""year"": 2020, ""nota"": 18.5}, {""year"": 2021, ""nota"": 17.8}, {""year"": 2022, ""nota"": 18.1}, {""year"": 2023, ""nota"": 17.8}, {""year"": 2024, ""nota"": 18.5}]"
1100_1104_9147,Gestão,Universidade do Porto,publica,18.7,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,120.0,211,"[{""year"": 2019, ""nota"": 18.1}, {""year"": 2020, ""nota"": 18.8}, {""year"": 2021, ""nota"": 18.3}, {""year"": 2022, ""nota"": 18.5}, {""year"": 2023, ""nota"": 18.4}, {""year"": 2024, ""nota"": 18.7}]"
1100_1105_9089,Engenharia Civil,Universidade do Porto,publica,15.7,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,200,"[{""year"": 2021, ""nota"": 14.4}, {""year"": 2022, ""nota"": 14.9}, {""year"": 2023, ""nota"": 15.6}, {""year"": 2024, ""nota"": 15.7}]"
1100_1105_9096,Engenharia de Materiais,Universidade do Porto,publica,16.5,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,55,"[{""year"": 2021, ""nota"": 16.0}, {""year"": 2022, ""nota"": 16.1}, {""year"": 2023, ""nota"": 15.9}, {""year"": 2024, ""nota"": 16.5}]"
1100_1105_9099,Engenharia do Ambiente,Universidade do Porto,publica,15.4,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,67,"[{""year"": 2021, ""nota"": 14.9}, {""year"": 2022, ""nota"": 15.4}, {""year"": 2023, ""nota"": 14.8}, {""year"": 2024, ""nota"": 15.4}]"
1100_1105_9104,Engenharia e Gestão Industrial,Universidade do Porto,publica,19.0,Porto,Engenharia e Tecnologia,0.5,0.5,140.0,124,"[{""year"": 2021, ""nota"": 19.3}, {""year"": 2022, ""nota"": 19.1}, {""year"": 2023, ""nota"": 18.9}, {""year"": 2024, ""nota"": 19.0}]"
1100_1105_9123,Engenharia Mecânica,Universidade do Porto,publica,18.4,Porto,Engenharia e Tecnologia,0.5,0.5,140.0,264,"[{""year"": 2021, ""nota"": 18.6}, {""year"": 2022, ""nota"": 18.4}, {""year"": 2023, ""nota"": 18.3}, {""year"": 2024, ""nota"": 18.4}]"
1100_1105_9125,Engenharia Química,Universidade do Porto,publica,17.3,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,105,"[{""year"": 2021, ""nota"": 17.8}, {""year"": 2022, ""nota"": 17.7}, {""year"": 2023, ""nota"": 17.2}, {""year"": 2024, ""nota"": 17.3}]"
1100_1105_9540,Bioengenharia,Universidade do Porto,publica,18.7,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,132,"[{""year"": 2021, ""nota"": 19.1}, {""year"": 2022, ""nota"": 19.0}, {""year"": 2023, ""nota"": 18.8}, {""year"": 2024, ""nota"": 18.7}]"
1100_1105_L209,Engenharia Eletrotécnica e de Computadores,Universidade do Porto,publica,16.4,Porto,Engenharia e Tecnologia,0.5,0.5,100.0,328,"[{""year"": 2021, ""nota"": 16.4}, {""year"": 2022, ""nota"": 16.0}, {""year"": 2023, ""nota"": 16.0}, {""year"": 2024, ""nota"": 16.4}]"
1100_1105_L221,Engenharia Aeroespacial,Universidade do Porto,publica,19.3,Porto,Engenharia e Tecnologia,0.5,0.5,130.0,40,"[{""year"": 2024, ""nota"": 19.3}]"
1100_1105_L224,Engenharia Informática e Computação,Universidade do Porto,publica,18.1,Porto,Engenharia e Tecnologia,0.5,0.5,140.0,330,"[{""year"": 2021, ""nota"": 18.1}, {""year"": 2022, ""nota"": 18.1}, {""year"": 2023, ""nota"": 18.0}, {""year"": 2024, ""nota"": 18.1}]"
1100_1105_L236,Engenharia de Minas e Geo-Ambiente,Universidade do Porto,publica,13.4,Porto,Engenharia e Tecnologia,0.5,0.5,95.0,31,"[{""year"": 2021, ""nota"": 13.1}, {""year"": 2022, ""nota"": 13.3}, {""year"": 2023, ""nota"": 13.0}, {""year"": 2024, ""nota"": 13.4}]"
1100_1106_9494,Ciências Farmacêuticas,Universidade do Porto,publica,16.3,Porto,Ciências da Vida e Saúde,0.5,0.5,95.0,245,"[{""year"": 2019, ""nota"": 16.1}, {""year"": 2020, ""nota"": 17.0}, {""year"": 2021, ""nota"": 17.6}, {""year"": 2022, ""nota"": 16.5}, {""year"": 2023, ""nota"": 16.4}, {""year"": 2024, ""nota"": 16.3}]"
1100_1107_9006,Arqueologia,Universidade do Porto,publica,15.7,Porto,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,51,"[{""year"": 2019, ""nota"": 14.5}, {""year"": 2020, ""nota"": 15.4}, {""year"": 2021, ""nota"": 15.3}, {""year"": 2022, ""nota"": 15.1}, {""year"": 2023, ""nota"": 15.7}, {""year"": 2024, ""nota"": 15.7}]"
1100_1107_9023,Ciências da Comunicação,Universidade do Porto,publica,17.5,Porto,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,120,"[{""year"": 2022, ""nota"": 17.6}, {""year"": 2023, ""nota"": 17.8}, {""year"": 2024, ""nota"": 17.5}]"
1100_1107_9040,Ciências da Linguagem,Universidade do Porto,publica,15.4,Porto,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,43,"[{""year"": 2019, ""nota"": 14.2}, {""year"": 2020, ""nota"": 14.3}, {""year"": 2021, ""nota"": 14.7}, {""year"": 2022, ""nota"": 15.4}, {""year"": 2023, ""nota"": 15.6}, {""year"": 2024, ""nota"": 15.4}]"
1100_1107_9139,Filosofia,Universidade do Porto,publica,16.1,Porto,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,89,"[{""year"": 2019, ""nota"": 13.9}, {""year"": 2020, ""nota"": 15.5}, {""year"": 2021, ""nota"": 15.6}, {""year"": 2022, ""nota"": 16.0}, {""year"": 2023, ""nota"": 16.0}, {""year"": 2024, ""nota"": 16.1}]"
1100_1107_9143,Geografia,Universidade do Porto,publica,16.0,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,110,"[{""year"": 2019, ""nota"": 14.4}, {""year"": 2020, ""nota"": 15.0}, {""year"": 2021, ""nota"": 16.0}, {""year"": 2022, ""nota"": 15.9}, {""year"": 2023, ""nota"": 15.6}, {""year"": 2024, ""nota"": 16.0}]"
1100_1107_9181,História,Universidade do Porto,publica,17.4,Porto,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,122,"[{""year"": 2019, ""nota"": 16.3}, {""year"": 2020, ""nota"": 17.2}, {""year"": 2021, ""nota"": 16.9}, {""year"": 2022, ""nota"": 17.0}, {""year"": 2023, ""nota"": 17.0}, {""year"": 2024, ""nota"": 17.4}]"
1100_1107_9182,História da Arte,Universidade do Porto,publica,16.2,Porto,Artes e Design,0.5,0.5,95.0,63,"[{""year"": 2019, ""nota"": 15.5}, {""year"": 2020, ""nota"": 15.9}, {""year"": 2021, ""nota"": 15.9}, {""year"": 2022, ""nota"": 15.7}, {""year"": 2023, ""nota"": 15.6}, {""year"": 2024, ""nota"": 16.2}]"
1100_1107_9192,Línguas Aplicadas,Universidade do Porto,publica,17.6,Porto,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,93,"[{""year"": 2019, ""nota"": 17.6}, {""year"": 2020, ""nota"": 17.8}, {""year"": 2021, ""nota"": 18.1}, {""year"": 2022, ""nota"": 18.1}, {""year"": 2023, ""nota"": 17.6}, {""year"": 2024, ""nota"": 17.6}]"
1100_1107_9197,Línguas e Relações Internacionais,Universidade do Porto,publica,18.5,Porto,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,108,"[{""year"": 2019, ""nota"": 18.0}, {""year"": 2020, ""nota"": 18.6}, {""year"": 2021, ""nota"": 18.5}, {""year"": 2022, ""nota"": 18.4}, {""year"": 2023, ""nota"": 18.5}, {""year"": 2024, ""nota"": 18.5}]"
1100_1107_9204,"Línguas, Literaturas e Culturas",Universidade do Porto,publica,17.8,Porto,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,117,"[{""year"": 2019, ""nota"": 16.8}, {""year"": 2020, ""nota"": 17.3}, {""year"": 2021, ""nota"": 17.5}, {""year"": 2022, ""nota"": 17.8}, {""year"": 2023, ""nota"": 17.8}, {""year"": 2024, ""nota"": 17.8}]"
1100_1107_9240,Sociologia,Universidade do Porto,publica,16.2,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,67,"[{""year"": 2019, ""nota"": 15.5}, {""year"": 2020, ""nota"": 16.1}, {""year"": 2021, ""nota"": 16.3}, {""year"": 2022, ""nota"": 16.4}, {""year"": 2023, ""nota"": 16.2}, {""year"": 2024, ""nota"": 16.2}]"
1100_1107_9694,Ciência da Informação,Universidade do Porto,publica,15.6,Porto,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,61,"[{""year"": 2019, ""nota"": 15.5}, {""year"": 2020, ""nota"": 15.2}, {""year"": 2021, ""nota"": 15.4}, {""year"": 2022, ""nota"": 15.3}, {""year"": 2023, ""nota"": 15.8}, {""year"": 2024, ""nota"": 15.6}]"
1100_1107_L251,Literatura e Estudos Interartes,Universidade do Porto,publica,16.5,Porto,"Direito, Ciências Sociais e Humanas",0.5,0.5,95.0,50,"[{""year"": 2022, ""nota"": 16.0}, {""year"": 2023, ""nota"": 16.3}, {""year"": 2024, ""nota"": 16.5}]"
1100_1108_9813,Medicina,Universidade do Porto,publica,18.8,Porto,Ciências da Vida e Saúde,0.5,0.5,140.0,489,"[{""year"": 2019, ""nota"": 18.6}, {""year"": 2020, ""nota"": 18.9}, {""year"": 2021, ""nota"": 19.0}, {""year"": 2022, ""nota"": 18.8}, {""year"": 2023, ""nota"": 18.8}, {""year"": 2024, ""nota"": 18.8}]"
1100_1108_L307,Saúde Digital e Inovação Biomédica,Universidade do Porto,publica,18.2,Porto,Ciências da Vida e Saúde,0.5,0.5,140.0,40,"[{""year"": 2024, ""nota"": 18.2}]"
1100_1109_9026,Ciências da Educação,Universidade do Porto,publica,16.3,Porto,Educação e Desporto,0.5,0.5,95.0,85,"[{""year"": 2019, ""nota"": 15.0}, {""year"": 2020, ""nota"": 15.8}, {""year"": 2021, ""nota"": 16.3}, {""year"": 2022, ""nota"": 16.2}, {""year"": 2023, ""nota"": 16.3}, {""year"": 2024, ""nota"": 16.3}]"
1100_1109_9219,Psicologia,Universidade do Porto,publica,17.3,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,95.0,190,"[{""year"": 2021, ""nota"": 17.6}, {""year"": 2022, ""nota"": 17.8}, {""year"": 2023, ""nota"": 17.4}, {""year"": 2024, ""nota"": 17.3}]"
1100_1110_9708,Ciências do Meio Aquático,Universidade do Porto,publica,16.0,Porto,Ciências da Vida e Saúde,0.5,0.5,120.0,40,"[{""year"": 2019, ""nota"": 14.8}, {""year"": 2020, ""nota"": 16.4}, {""year"": 2021, ""nota"": 16.7}, {""year"": 2022, ""nota"": 16.4}, {""year"": 2023, ""nota"": 16.2}, {""year"": 2024, ""nota"": 16.0}]"
1100_1110_9813,Medicina,Universidade do Porto,publica,18.9,Porto,Ciências da Vida e Saúde,0.5,0.5,140.0,489,"[{""year"": 2019, ""nota"": 18.9}, {""year"": 2020, ""nota"": 19.1}, {""year"": 2021, ""nota"": 19.1}, {""year"": 2022, ""nota"": 19.0}, {""year"": 2023, ""nota"": 19.0}, {""year"": 2024, ""nota"": 18.9}]"
1100_1110_9847,Medicina Veterinária,Universidade do Porto,publica,17.6,Porto,Ciências da Vida e Saúde,0.5,0.5,135.0,76,"[{""year"": 2019, ""nota"": 17.4}, {""year"": 2020, ""nota"": 18.1}, {""year"": 2021, ""nota"": 18.4}, {""year"": 2022, ""nota"": 17.9}, {""year"": 2023, ""nota"": 17.8}, {""year"": 2024, ""nota"": 17.6}]"
1100_1111_9707,Ciências do Desporto,Universidade do Porto,publica,16.3,Porto,Educação e Desporto,0.5,0.5,100.0,182,"[{""year"": 2019, ""nota"": 15.1}, {""year"": 2020, ""nota"": 16.2}, {""year"": 2021, ""nota"": 16.4}, {""year"": 2022, ""nota"": 16.3}, {""year"": 2023, ""nota"": 16.1}, {""year"": 2024, ""nota"": 16.3}]"
1100_1113_9548,Medicina Dentária,Universidade do Porto,publica,17.7,Porto,Ciências da Vida e Saúde,0.5,0.5,140.0,92,"[{""year"": 2019, ""nota"": 17.4}, {""year"": 2020, ""nota"": 18.2}, {""year"": 2021, ""nota"": 18.2}, {""year"": 2022, ""nota"": 17.9}, {""year"": 2023, ""nota"": 17.7}, {""year"": 2024, ""nota"": 17.7}]"
1100_1114_9066,Criminologia,Universidade do Porto,publica,17.7,Porto,"Economia, Gestão e Contabilidade",0.5,0.5,120.0,78,"[{""year"": 2019, ""nota"": 16.7}, {""year"": 2020, ""nota"": 17.2}, {""year"": 2021, ""nota"": 17.3}, {""year"": 2022, ""nota"": 17.3}, {""year"": 2023, ""nota"": 17.6}, {""year"": 2024, ""nota"": 17.7}]"
1100_1114_9078,Direito,Universidade do Porto,publica,18.5,Porto,"Direito, Ciências Sociais e Humanas",0.5,0.5,120.0,177,"[{""year"": 2019, ""nota"": 17.8}, {""year"": 2020, ""nota"": 18.3}, {""year"": 2021, ""nota"": 18.1}, {""year"": 2022, ""nota"": 18.0}, {""year"": 2023, ""nota"": 18.4}, {""year"": 2024, ""nota"": 18.5}]"
1100_5402_8399,Desenho,Universidade do Porto,publica,18.2,Porto,Artes e Design,0.5,0.5,95.0,25,"[{""year"": 2022, ""nota"": 17.6}, {""year"": 2023, ""nota"": 17.7}, {""year"": 2024, ""nota"": 18.2}]"
1100_5402_9007,Artes Plásticas,Universidade do Porto,publica,18.1,Porto,Artes e Design,0.5,0.5,95.0,81,"[{""year"": 2019, ""nota"": 17.1}, {""year"": 2020, ""nota"": 17.5}, {""year"": 2021, ""nota"": 17.6}, {""year"": 2022, ""nota"": 18.2}, {""year"": 2023, ""nota"": 17.6}, {""year"": 2024, ""nota"": 18.1}]"
1100_5402_9070,Design de Comunicação,Universidade do Porto,publica,18.4,Porto,Artes e Design,0.5,0.5,95.0,64,"[{""year"": 2019, ""nota"": 17.6}, {""year"": 2020, ""nota"": 18.0}, {""year"": 2021, ""nota"": 17.9}, {""year"": 2022, ""nota"": 17.8}, {""year"": 2023, ""nota"": 18.0}, {""year"": 2024, ""nota"": 18.4}]"
1100_7270_9500,Enfermagem,Universidade do Porto,publica,16.1,Porto,Ciências da Vida e Saúde,0.5,0.5,100.0,324,"[{""year"": 2019, ""nota"": 15.3}, {""year"": 2020, ""nota"": 17.0}, {""year"": 2021, ""nota"": 17.3}, {""year"": 2022, ""nota"": 16.8}, {""year"": 2023, ""nota"": 16.6}, {""year"": 2024, ""nota"": 16.1}]"
1200_1201_9003,Agronomia,Universidade de Trás-os-Montes e Alto Douro,publica,,Vila Real,Ciências da Vida e Saúde,0.5,0.5,95.0,40,
1200_1201_9752,Enologia,Universidade de Trás-os-Montes e Alto Douro,publica,13.5,Vila Real,Engenharia e Tecnologia,0.5,0.5,95.0,50,"[{""year"": 2019, ""nota"": 12.1}, {""year"": 2020, ""nota"": 13.1}, {""year"": 2021, ""nota"": 13.5}, {""year"": 2022, ""nota"": 13.4}, {""year"": 2023, ""nota"": 13.4}, {""year"": 2024, ""nota"": 13.5}]"
1200_1201_9847,Medicina Veterinária,Universidade de Trás-os-Montes e Alto Douro,publica,17.0,Vila Real,Ciências da Vida e Saúde,0.5,0.5,95.0,100,"[{""year"": 2019, ""nota"": 16.4}, {""year"": 2020, ""nota"": 17.4}, {""year"": 2021, ""nota"": 17.7}, {""year"": 2022, ""nota"": 17.3}, {""year"": 2023, ""nota"": 17.3}, {""year"": 2024, ""nota"": 17.0}]"
